,source,target,weight,population_1,gdp_1,population_2,gdp_2,distance
310,is,no,182,318346.0,13751161917.7398,4889747.0,431052143940.438,1530.8909705734593
311,gr,lt,182,11033784.0,297124961971.508,3139021.0,37128694028.243,1805.0533461948858
312,bg,dk,176,7592271.0,50754203890.7341,5550850.0,321995279401.502,1842.4962815002546
313,bg,cz,175,7592271.0,50754203890.7341,10464750.0,209069940963.177,1087.7978363634147
314,hr,pt,174,4368680.0,58693611581.162,10588401.0,238113003233.289,2106.391734363548
315,is,se,173,318346.0,13751161917.7398,9381722.0,495812558843.31,1728.3375609667983
316,ee,pl,172,1331535.0,19523477325.6235,38597356.0,475696613935.595,831.7526220516821
317,fi,sk,171,5363279.0,249424310816.673,5396428.0,91162836320.3524,1801.9906001318614
318,ee,pt,170,1331535.0,19523477325.6235,10588401.0,238113003233.289,3193.254048568392
319,ch,cy,169,7822444.0,598851028906.58,1129693.0,25799940416.0173,2465.095313998699
320,hr,ro,168,4368680.0,58693611581.162,20335212.0,170029359010.667,661.7797440648626
321,bg,si,167,7592271.0,50754203890.7341,2057294.0,48208240226.4512,897.5528576534646
322,dk,is,164,5550850.0,321995279401.502,318346.0,13751161917.7398,1839.2105303278522
323,ro,sk,161,20335212.0,170029359010.667,5396428.0,91162836320.3524,520.1924866159319
324,at,lv,161,8362829.0,392275107258.677,2101537.0,23956163076.5575,1256.6301981189135
325,gr,mt,160,11033784.0,297124961971.508,418758.0,9035819656.6669,840.6912376912312
326,fi,lv,159,5363279.0,249424310816.673,2101537.0,23956163076.5575,860.8649291057505
327,fi,lt,158,5363279.0,249424310816.673,3139021.0,37128694028.243,1035.2467936966873
328,cy,pt,158,1129693.0,25799940416.0173,10588401.0,238113003233.289,3650.4462165565487
329,ch,ee,155,7822444.0,598851028906.58,1331535.0,19523477325.6235,1769.8156292835793
330,lt,pl,154,3139021.0,37128694028.243,38597356.0,475696613935.595,461.15818203791724
331,ch,lt,153,7822444.0,598851028906.58,3139021.0,37128694028.243,1448.3539925206005
332,hr,pl,152,4368680.0,58693611581.162,38597356.0,475696613935.595,818.3800577238574
333,be,is,148,10877948.0,481420882905.012,318346.0,13751161917.7398,2096.032290940102
334,ee,ro,144,1331535.0,19523477325.6235,20335212.0,170029359010.667,1424.01797444955
335,bg,ie,143,7592271.0,50754203890.7341,4524581.0,221913560882.372,2705.0215442384924
336,ch,hr,142,7822444.0,598851028906.58,4368680.0,58693611581.162,684.1943393391585
337,at,cy,141,8362829.0,392275107258.677,1129693.0,25799940416.0173,2114.850595285571
338,lt,no,139,3139021.0,37128694028.243,4889747.0,431052143940.438,1603.2381834149123
339,at,lt,139,8362829.0,392275107258.677,3139021.0,37128694028.243,1090.0183719682154
340,ee,hu,135,1331535.0,19523477325.6235,9986832.0,132175349953.713,1344.220890086707
341,cy,pl,134,1129693.0,25799940416.0173,38597356.0,475696613935.595,2205.344411304751
342,dk,sk,133,5550850.0,321995279401.502,5396428.0,91162836320.3524,1045.0902925319767
343,fi,hr,132,5363279.0,249424310816.673,4368680.0,58693611581.162,2250.4508593087035
344,ie,sk,131,4524581.0,221913560882.372,5396428.0,91162836320.3524,1982.5222436994907
345,cy,ro,130,1129693.0,25799940416.0173,20335212.0,170029359010.667,1395.069281834793
346,hr,hu,128,4368680.0,58693611581.162,9986832.0,132175349953.713,324.7507552528378
347,gr,lv,128,11033784.0,297124961971.508,2101537.0,23956163076.5575,1978.6033181066136
348,mt,nl,125,418758.0,9035819656.6669,16617121.0,847380859016.688,1993.4426001589504
349,gr,lu,125,11033784.0,297124961971.508,507075.0,56213985987.4181,1779.7905260375348
350,lt,ro,124,3139021.0,37128694028.243,20335212.0,170029359010.667,1051.345036033669
351,cy,fi,122,1129693.0,25799940416.0173,5363279.0,249424310816.673,3324.1035093428286
352,hr,no,122,4368680.0,58693611581.162,4889747.0,431052143940.438,2688.8972804301434
353,lv,pl,121,2101537.0,23956163076.5575,38597356.0,475696613935.595,629.7110884259445
354,lv,no,119,2101537.0,23956163076.5575,4889747.0,431052143940.438,1452.1722744826038
355,pt,sk,118,10588401.0,238113003233.289,5396428.0,91162836320.3524,2406.988700491564
356,lu,se,116,507075.0,56213985987.4181,9381722.0,495812558843.31,1589.973409807028
357,cy,ie,115,1129693.0,25799940416.0173,4524581.0,221913560882.372,3790.566951057514
358,dk,lv,114,5550850.0,321995279401.502,2101537.0,23956163076.5575,924.5206433577398
359,hu,lt,114,9986832.0,132175349953.713,3139021.0,37128694028.243,952.7447267592679
360,ch,lv,114,7822444.0,598851028906.58,2101537.0,23956163076.5575,1595.5241067718312
361,ch,is,113,7822444.0,598851028906.58,318346.0,13751161917.7398,2597.8496196606234
362,lv,ro,112,2101537.0,23956163076.5575,20335212.0,170029359010.667,1218.2622336582006
363,bg,hr,112,7592271.0,50754203890.7341,4368680.0,58693611581.162,737.159427614448
364,lv,pt,112,2101537.0,23956163076.5575,10588401.0,238113003233.289,3051.83530668213
365,cy,dk,111,1129693.0,25799940416.0173,5550850.0,321995279401.502,2937.884001236754
366,cy,hu,109,1129693.0,25799940416.0173,9986832.0,132175349953.713,1779.691176632613
367,ee,ie,108,1331535.0,19523477325.6235,4524581.0,221913560882.372,2175.3005251584027
368,hu,lv,108,9986832.0,132175349953.713,2101537.0,23956163076.5575,1132.276489105552
369,is,pt,104,318346.0,13751161917.7398,10588401.0,238113003233.289,2913.836411001334
370,si,sk,103,2057294.0,48208240226.4512,5396428.0,91162836320.3524,449.8644865611742
371,no,sk,103,4889747.0,431052143940.438,5396428.0,91162836320.3524,2286.361367448242
372,ie,is,100,4524581.0,221913560882.372,318346.0,13751161917.7398,1456.2661511255394
373,ee,si,99,1331535.0,19523477325.6235,2057294.0,48208240226.4512,1573.3525965488782
374,ee,lv,99,1331535.0,19523477325.6235,2101537.0,23956163076.5575,212.89215012832722
375,dk,hr,99,5550850.0,321995279401.502,4368680.0,58693611581.162,1315.7613357085863
376,be,mt,98,10877948.0,481420882905.012,418758.0,9035819656.6669,1858.092830829683
377,ch,lu,97,7822444.0,598851028906.58,507075.0,56213985987.4181,367.2418712534625
378,cz,ee,96,10464750.0,209069940963.177,1331535.0,19523477325.6235,1198.1989168543041
379,fi,is,96,5363279.0,249424310816.673,318346.0,13751161917.7398,2094.0168056563857
380,at,lu,96,8362829.0,392275107258.677,507075.0,56213985987.4181,642.903704876976
381,bg,sk,95,7592271.0,50754203890.7341,5396428.0,91162836320.3524,797.4440454803175
382,at,is,95,8362829.0,392275107258.677,318346.0,13751161917.7398,2752.7187595362147
383,bg,cy,94,7592271.0,50754203890.7341,1129693.0,25799940416.0173,1104.632364960665
384,lt,pt,92,3139021.0,37128694028.243,10588401.0,238113003233.289,2929.0435368946983
385,cz,lt,92,10464750.0,209069940963.177,3139021.0,37128694028.243,842.7353580234371
386,ee,lt,91,1331535.0,19523477325.6235,3139021.0,37128694028.243,392.30181541813704
387,bg,lt,90,7592271.0,50754203890.7341,3139021.0,37128694028.243,1396.8354114074448
388,lu,pt,89,507075.0,56213985987.4181,10588401.0,238113003233.289,1576.9509146178095
389,bg,ee,88,7592271.0,50754203890.7341,1331535.0,19523477325.6235,1768.2256574517176
390,mt,pt,88,418758.0,9035819656.6669,10588401.0,238113003233.289,2026.1746998453364
391,cy,si,88,1129693.0,25799940416.0173,2057294.0,48208240226.4512,1967.9416869143492
392,ie,lt,86,4524581.0,221913560882.372,3139021.0,37128694028.243,2074.252342681179
393,bg,mt,86,7592271.0,50754203890.7341,418758.0,9035819656.6669,1234.2180235219219
394,mt,se,86,418758.0,9035819656.6669,9381722.0,495812558843.31,3041.296698349565
395,cy,cz,86,1129693.0,25799940416.0173,10464750.0,209069940963.177,2192.426862651347
396,lt,si,85,3139021.0,37128694028.243,2057294.0,48208240226.4512,1196.651959988677
397,cz,lv,84,10464750.0,209069940963.177,2101537.0,23956163076.5575,1004.9149141276318
398,fi,lu,84,5363279.0,249424310816.673,507075.0,56213985987.4181,2029.2219902289112
399,cz,hr,81,10464750.0,209069940963.177,4368680.0,58693611581.162,537.1860552289535
400,gr,is,78,11033784.0,297124961971.508,318346.0,13751161917.7398,3926.285988817425
401,ie,lv,78,4524581.0,221913560882.372,2101537.0,23956163076.5575,2118.9646841909002
402,mt,no,77,418758.0,9035819656.6669,4889747.0,431052143940.438,3745.494474254013
403,lv,si,77,2101537.0,23956163076.5575,2057294.0,48208240226.4512,1369.8797249075799
404,mt,pl,76,418758.0,9035819656.6669,38597356.0,475696613935.595,1891.1993002544368
405,hr,ie,74,4368680.0,58693611581.162,4524581.0,221913560882.372,1997.4946481572242
406,mt,ro,71,418758.0,9035819656.6669,20335212.0,170029359010.667,1454.943468629828
407,is,ro,69,318346.0,13751161917.7398,20335212.0,170029359010.667,3383.225596583145
408,lt,lv,69,3139021.0,37128694028.243,2101537.0,23956163076.5575,179.64733914772322
409,lu,pl,68,507075.0,56213985987.4181,38597356.0,475696613935.595,972.8548781785793
410,fi,mt,66,5363279.0,249424310816.673,418758.0,9035819656.6669,3323.5286506713787
411,cy,hr,66,1129693.0,25799940416.0173,4368680.0,58693611581.162,1794.253515660409
412,ie,lu,65,4524581.0,221913560882.372,507075.0,56213985987.4181,1040.5710037354838
413,ie,mt,63,4524581.0,221913560882.372,418758.0,9035819656.6669,2630.870940248809
414,at,mt,63,8362829.0,392275107258.677,418758.0,9035819656.6669,1345.6298977294064
415,lu,no,62,507075.0,56213985987.4181,4889747.0,431052143940.438,2220.1714484387203
416,ee,sk,62,1331535.0,19523477325.6235,5396428.0,91162836320.3524,1178.7576259412608
417,bg,lv,62,7592271.0,50754203890.7341,2101537.0,23956163076.5575,1563.3590028630022
418,cy,ee,61,1129693.0,25799940416.0173,1331535.0,19523477325.6235,2691.98738991941
419,dk,lu,61,5550850.0,321995279401.502,507075.0,56213985987.4181,748.3454684123773
420,hu,lu,61,9986832.0,132175349953.713,507075.0,56213985987.4181,1028.7409878563537
421,is,pl,61,318346.0,13751161917.7398,38597356.0,475696613935.595,2579.2342500663244
422,hu,mt,61,9986832.0,132175349953.713,418758.0,9035819656.6669,1364.555494842981
423,cy,mt,59,1129693.0,25799940416.0173,418758.0,9035819656.6669,1700.6291288384775
424,ee,hr,59,1331535.0,19523477325.6235,4368680.0,58693611581.162,1641.4896520847426
425,dk,mt,55,5550850.0,321995279401.502,418758.0,9035819656.6669,2310.7515278605056
426,ee,mt,55,1331535.0,19523477325.6235,418758.0,9035819656.6669,2707.658735771749
427,lt,sk,53,3139021.0,37128694028.243,5396428.0,91162836320.3524,788.6365535474438
428,cz,mt,51,10464750.0,209069940963.177,418758.0,9035819656.6669,1587.7996334664392
429,lv,mt,51,2101537.0,23956163076.5575,418758.0,9035819656.6669,2496.314028214777
430,ch,mt,51,7822444.0,598851028906.58,418758.0,9035819656.6669,1357.655986342986
431,lu,ro,50,507075.0,56213985987.4181,20335212.0,170029359010.667,1481.6929661606853
432,ee,is,47,1331535.0,19523477325.6235,318346.0,13751161917.7398,2396.2117007466027
433,cy,lv,46,1129693.0,25799940416.0173,2101537.0,23956163076.5575,2511.9745084871574
434,hr,sk,46,4368680.0,58693611581.162,5396428.0,91162836320.3524,469.41587805541104
435,lv,sk,45,2101537.0,23956163076.5575,5396428.0,91162836320.3524,967.6776159348476
436,cy,lt,44,1129693.0,25799940416.0173,3139021.0,37128694028.243,2371.788802038627
437,is,si,44,318346.0,13751161917.7398,2057294.0,48208240226.4512,2927.5442447530695
438,cz,lu,43,10464750.0,209069940963.177,507075.0,56213985987.4181,674.4962315217941
439,hr,lv,43,4368680.0,58693611581.162,2101537.0,23956163076.5575,1432.3418138088016
440,cy,sk,42,1129693.0,25799940416.0173,5396428.0,91162836320.3524,1896.48271476507
441,cz,is,41,10464750.0,209069940963.177,318346.0,13751161917.7398,2608.453615702292
442,lu,si,41,507075.0,56213985987.4181,2057294.0,48208240226.4512,782.261545615217
443,ee,lu,38,1331535.0,19523477325.6235,507075.0,56213985987.4181,1619.2826843094736
444,hu,is,38,9986832.0,132175349953.713,318346.0,13751161917.7398,3014.530530078729
445,mt,si,37,418758.0,9035819656.6669,2057294.0,48208240226.4512,1180.994740753701
446,bg,lu,37,7592271.0,50754203890.7341,507075.0,56213985987.4181,1668.3092234763847
447,lu,sk,34,507075.0,56213985987.4181,5396428.0,91162836320.3524,991.3997161709462
448,mt,sk,34,418758.0,9035819656.6669,5396428.0,91162836320.3524,1528.906305660849
449,hr,lt,32,4368680.0,58693611581.162,3139021.0,37128694028.243,1254.453324690239
450,hr,mt,32,4368680.0,58693611581.162,418758.0,9035819656.6669,1073.2493152671595
451,de,li,31,81325088.0,3399667820000.09,35948.0,5080000000.0,447.5292531484551
452,bg,is,29,7592271.0,50754203890.7341,318346.0,13751161917.7398,3680.867996836227
453,is,lv,28,318346.0,13751161917.7398,2101537.0,23956163076.5575,2475.1334093806017
454,hr,is,27,4368680.0,58693611581.162,318346.0,13751161917.7398,3099.2417482012065
455,lt,lu,27,3139021.0,37128694028.243,507075.0,56213985987.4181,1356.8608132292393
456,cy,lu,26,1129693.0,25799940416.0173,507075.0,56213985987.4181,2749.998110031761
457,lu,lv,26,507075.0,56213985987.4181,2101537.0,23956163076.5575,1474.994891710294
458,lt,mt,25,3139021.0,37128694028.243,418758.0,9035819656.6669,2316.9642173789416
459,is,lu,25,318346.0,13751161917.7398,507075.0,56213985987.4181,2231.5607686237504
460,is,mt,24,318346.0,13751161917.7398,418758.0,9035819656.6669,3953.181638415439
461,cy,is,22,1129693.0,25799940416.0173,318346.0,13751161917.7398,4776.84347303953
462,is,lt,22,318346.0,13751161917.7398,3139021.0,37128694028.243,2541.765848404811
463,hr,lu,21,4368680.0,58693611581.162,507075.0,56213985987.4181,957.4709990767999
464,is,sk,18,318346.0,13751161917.7398,5396428.0,91162836320.3524,2883.5288443207064
465,lu,mt,18,507075.0,56213985987.4181,418758.0,9035819656.6669,1724.8954105682333
466,ch,li,16,7822444.0,598851028906.58,35948.0,5080000000.0,100.18289577331414
467,fr,li,12,62444568.0,2645187882116.73,35948.0,5080000000.0,1095.3588128928268
468,es,li,12,46572776.0,1422108199783.37,35948.0,5080000000.0,1285.0199570527222
469,it,li,8,59822452.0,2136099955236.72,35948.0,5080000000.0,538.0490055869844
470,at,li,6,8362829.0,392275107258.677,35948.0,5080000000.0,362.58389371307504
471,gb,li,3,62760048.0,2491397494467.95,35948.0,5080000000.0,1141.4881671257883
472,ee,li,3,1331535.0,19523477325.6235,35948.0,5080000000.0,1683.828922531376
473,li,nl,3,35948.0,5080000000.0,16617121.0,847380859016.688,633.8400570326108
474,cz,li,3,10464750.0,209069940963.177,35948.0,5080000000.0,531.1523179677848
475,li,se,3,35948.0,5080000000.0,9381722.0,495812558843.31,1800.7942623978413
476,li,si,2,35948.0,5080000000.0,2057294.0,48208240226.4512,445.13129463489526
477,be,li,2,10877948.0,481420882905.012,35948.0,5080000000.0,520.8872649408854
478,li,no,2,35948.0,5080000000.0,4889747.0,431052143940.438,2473.5742741954
479,cy,li,2,1129693.0,25799940416.0173,35948.0,5080000000.0,2399.109753748004
480,gr,li,2,11033784.0,297124961971.508,35948.0,5080000000.0,1410.0169387706455
481,dk,li,1,5550850.0,321995279401.502,35948.0,5080000000.0,991.3876867290015
482,fi,li,1,5363279.0,249424310816.673,35948.0,5080000000.0,2186.1070304129607
483,li,ro,1,35948.0,5080000000.0,20335212.0,170029359010.667,1205.7500223087898
