,source,target,weight,population_1,gdp_1,population_2,gdp_2,distance
311,cy,si,321,1344980.0,29983720000.0,2120460.0,54514655000.0,1967.9416869143492
312,bg,se,319,6446600.0,63302824000.0,10536630.0,573717500000.0,2301.495284473375
313,fi,sk,318,5583910.0,254562200000.0,5426740.0,104403760000.0,1801.9906001318614
314,lv,pl,310,1877440.0,31360657000.0,36687350.0,638035030000.0,629.7110884259445
315,pl,sk,309,36687350.0,638035030000.0,5426740.0,104403760000.0,380.8601727008192
316,ch,ee,309,8888090.0,795978200000.0,1370290.0,27574843000.0,1769.8156292835793
317,ch,lt,306,8888090.0,795978200000.0,2871590.0,53657150000.0,1448.3539925206005
318,fr,is,306,68287490.0,2671234800000.0,393350.0,23245527000.0,2707.773036043422
319,lv,pt,304,1877440.0,31360657000.0,10578170.0,235813110000.0,3051.83530668213
320,lv,se,304,1877440.0,31360657000.0,10536630.0,573717500000.0,811.7604871656089
321,cy,se,302,1344980.0,29983720000.0,10536630.0,573717500000.0,3306.814848560097
322,bg,pl,302,6446600.0,63302824000.0,36687350.0,638035030000.0,1133.9634093230818
323,se,sk,298,10536630.0,573717500000.0,5426740.0,104403760000.0,1578.3450442825585
324,cy,no,297,1344980.0,29983720000.0,5519590.0,435564050000.0,3962.954038330992
325,ro,sk,297,19059480.0,236318490000.0,5426740.0,104403760000.0,520.1924866159319
326,lt,pl,297,2871590.0,53657150000.0,36687350.0,638035030000.0,461.15818203791724
327,bg,cy,295,6446600.0,63302824000.0,1344980.0,29983720000.0,1104.632364960665
328,fr,mt,293,68287490.0,2671234800000.0,552750.0,18240979000.0,1676.4461887605967
329,hr,pl,292,3859690.0,66182676000.0,36687350.0,638035030000.0,818.3800577238574
330,cy,ro,292,1344980.0,29983720000.0,19059480.0,236318490000.0,1395.069281834793
331,ee,pl,290,1370290.0,27574843000.0,36687350.0,638035030000.0,831.7526220516821
332,bg,ch,289,6446600.0,63302824000.0,8888090.0,795978200000.0,1420.9098829785153
333,at,lu,288,9131760.0,423156300000.0,666430.0,70870010000.0,642.903704876976
334,bg,hu,287,6446600.0,63302824000.0,9592190.0,156187930000.0,675.068287413582
335,cy,pl,287,1344980.0,29983720000.0,36687350.0,638035030000.0,2205.344411304751
336,cz,lt,283,10864040.0,219949660000.0,2871590.0,53657150000.0,842.7353580234371
337,gb,lv,280,68350000.0,3234504400000.0,1877440.0,31360657000.0,1772.3376519073804
338,cy,dk,279,1344980.0,29983720000.0,5946950.0,364524270000.0,2937.884001236754
339,ee,ie,278,1370290.0,27574843000.0,5307600.0,486429700000.0,2175.3005251584027
340,dk,lt,277,5946950.0,364524270000.0,2871590.0,53657150000.0,883.8269327680122
341,cz,ee,276,10864040.0,219949660000.0,1370290.0,27574843000.0,1198.1989168543041
342,ch,lu,276,8888090.0,795978200000.0,666430.0,70870010000.0,367.2418712534625
343,hu,sk,271,9592190.0,156187930000.0,5426740.0,104403760000.0,170.1290717770217
344,bg,ie,268,6446600.0,63302824000.0,5307600.0,486429700000.0,2705.0215442384924
345,bg,hr,268,6446600.0,63302824000.0,3859690.0,66182676000.0,737.159427614448
346,dk,lv,267,5946950.0,364524270000.0,1877440.0,31360657000.0,924.5206433577398
347,lu,si,265,666430.0,70870010000.0,2120460.0,54514655000.0,782.261545615217
348,bg,dk,263,6446600.0,63302824000.0,5946950.0,364524270000.0,1842.4962815002546
349,hr,hu,259,3859690.0,66182676000.0,9592190.0,156187930000.0,324.7507552528378
350,lt,no,252,2871590.0,53657150000.0,5519590.0,435564050000.0,1603.2381834149123
351,lu,se,246,666430.0,70870010000.0,10536630.0,573717500000.0,1589.973409807028
352,de,is,246,83280000.0,3692367000000.0,393350.0,23245527000.0,2274.44135787722
353,ie,lt,245,5307600.0,486429700000.0,2871590.0,53657150000.0,2074.252342681179
354,bg,no,244,6446600.0,63302824000.0,5519590.0,435564050000.0,2993.2763550942313
355,ee,ro,242,1370290.0,27574843000.0,19059480.0,236318490000.0,1424.01797444955
356,ee,si,239,1370290.0,27574843000.0,2120460.0,54514655000.0,1573.3525965488782
357,cz,hr,238,10864040.0,219949660000.0,3859690.0,66182676000.0,537.1860552289535
358,dk,sk,237,5946950.0,364524270000.0,5426740.0,104403760000.0,1045.0902925319767
359,ch,hr,236,8888090.0,795978200000.0,3859690.0,66182676000.0,684.1943393391585
360,bg,cz,233,6446600.0,63302824000.0,10864040.0,219949660000.0,1087.7978363634147
361,lt,ro,230,2871590.0,53657150000.0,19059480.0,236318490000.0,1051.345036033669
362,cz,lv,230,10864040.0,219949660000.0,1877440.0,31360657000.0,1004.9149141276318
363,bg,si,230,6446600.0,63302824000.0,2120460.0,54514655000.0,897.5528576534646
364,hr,ie,228,3859690.0,66182676000.0,5307600.0,486429700000.0,1997.4946481572242
365,hr,no,227,3859690.0,66182676000.0,5519590.0,435564050000.0,2688.8972804301434
366,fi,lu,226,5583910.0,254562200000.0,666430.0,70870010000.0,2029.2219902289112
367,gb,is,219,68350000.0,3234504400000.0,393350.0,23245527000.0,1526.097300117121
368,ee,lv,218,1370290.0,27574843000.0,1877440.0,31360657000.0,212.89215012832722
369,dk,lu,212,5946950.0,364524270000.0,666430.0,70870010000.0,748.3454684123773
370,lt,si,210,2871590.0,53657150000.0,2120460.0,54514655000.0,1196.651959988677
371,ch,sk,209,8888090.0,795978200000.0,5426740.0,104403760000.0,879.6369562405765
372,ee,lt,206,1370290.0,27574843000.0,2871590.0,53657150000.0,392.30181541813704
373,si,sk,205,2120460.0,54514655000.0,5426740.0,104403760000.0,449.8644865611742
374,no,sk,205,5519590.0,435564050000.0,5426740.0,104403760000.0,2286.361367448242
375,mt,nl,205,552750.0,18240979000.0,17877120.0,917196700000.0,1993.4426001589504
376,be,mt,203,11787420.0,527263730000.0,552750.0,18240979000.0,1858.092830829683
377,is,no,201,393350.0,23245527000.0,5519590.0,435564050000.0,1530.8909705734593
378,lv,no,200,1877440.0,31360657000.0,5519590.0,435564050000.0,1452.1722744826038
379,ie,sk,197,5307600.0,486429700000.0,5426740.0,104403760000.0,1982.5222436994907
380,cy,lu,197,1344980.0,29983720000.0,666430.0,70870010000.0,2749.998110031761
381,cy,cz,196,1344980.0,29983720000.0,10864040.0,219949660000.0,2192.426862651347
382,be,is,189,11787420.0,527263730000.0,393350.0,23245527000.0,2096.032290940102
383,cy,hr,186,1344980.0,29983720000.0,3859690.0,66182676000.0,1794.253515660409
384,lu,no,186,666430.0,70870010000.0,5519590.0,435564050000.0,2220.1714484387203
385,ie,lu,184,5307600.0,486429700000.0,666430.0,70870010000.0,1040.5710037354838
386,is,nl,174,393350.0,23245527000.0,17877120.0,917196700000.0,1977.529089627372
387,ch,lv,172,8888090.0,795978200000.0,1877440.0,31360657000.0,1595.5241067718312
388,lt,lv,170,2871590.0,53657150000.0,1877440.0,31360657000.0,179.64733914772322
389,ie,lv,164,5307600.0,486429700000.0,1877440.0,31360657000.0,2118.9646841909002
390,bg,sk,163,6446600.0,63302824000.0,5426740.0,104403760000.0,797.4440454803175
391,dk,is,159,5946950.0,364524270000.0,393350.0,23245527000.0,1839.2105303278522
392,hu,lt,156,9592190.0,156187930000.0,2871590.0,53657150000.0,952.7447267592679
393,cy,hu,153,1344980.0,29983720000.0,9592190.0,156187930000.0,1779.691176632613
394,lv,ro,153,1877440.0,31360657000.0,19059480.0,236318490000.0,1218.2622336582006
395,bg,ee,151,6446600.0,63302824000.0,1370290.0,27574843000.0,1768.2256574517176
396,lt,sk,147,2871590.0,53657150000.0,5426740.0,104403760000.0,788.6365535474438
397,lu,pl,144,666430.0,70870010000.0,36687350.0,638035030000.0,972.8548781785793
398,is,pt,141,393350.0,23245527000.0,10578170.0,235813110000.0,2913.836411001334
399,ee,hu,139,1370290.0,27574843000.0,9592190.0,156187930000.0,1344.220890086707
400,lv,si,139,1877440.0,31360657000.0,2120460.0,54514655000.0,1369.8797249075799
401,bg,lt,138,6446600.0,63302824000.0,2871590.0,53657150000.0,1396.8354114074448
402,cy,ee,137,1344980.0,29983720000.0,1370290.0,27574843000.0,2691.98738991941
403,cz,lu,132,10864040.0,219949660000.0,666430.0,70870010000.0,674.4962315217941
404,hr,sk,132,3859690.0,66182676000.0,5426740.0,104403760000.0,469.41587805541104
405,cy,lt,131,1344980.0,29983720000.0,2871590.0,53657150000.0,2371.788802038627
406,is,se,129,393350.0,23245527000.0,10536630.0,573717500000.0,1728.3375609667983
407,lv,sk,127,1877440.0,31360657000.0,5426740.0,104403760000.0,967.6776159348476
408,ee,sk,123,1370290.0,27574843000.0,5426740.0,104403760000.0,1178.7576259412608
409,gb,mt,121,68350000.0,3234504400000.0,552750.0,18240979000.0,2444.5342340893353
410,lu,ro,119,666430.0,70870010000.0,19059480.0,236318490000.0,1481.6929661606853
411,cy,mt,115,1344980.0,29983720000.0,552750.0,18240979000.0,1700.6291288384775
412,fi,is,115,5583910.0,254562200000.0,393350.0,23245527000.0,2094.0168056563857
413,gr,is,113,10405590.0,219965720000.0,393350.0,23245527000.0,3926.285988817425
414,fi,mt,112,5583910.0,254562200000.0,552750.0,18240979000.0,3323.5286506713787
415,hu,lv,111,9592190.0,156187930000.0,1877440.0,31360657000.0,1132.276489105552
416,hr,lt,110,3859690.0,66182676000.0,2871590.0,53657150000.0,1254.453324690239
417,mt,pt,110,552750.0,18240979000.0,10578170.0,235813110000.0,2026.1746998453364
418,ee,hr,107,1370290.0,27574843000.0,3859690.0,66182676000.0,1641.4896520847426
419,at,mt,105,9131760.0,423156300000.0,552750.0,18240979000.0,1345.6298977294064
420,ie,mt,105,5307600.0,486429700000.0,552750.0,18240979000.0,2630.870940248809
421,mt,pl,104,552750.0,18240979000.0,36687350.0,638035030000.0,1891.1993002544368
422,bg,lv,103,6446600.0,63302824000.0,1877440.0,31360657000.0,1563.3590028630022
423,at,is,103,9131760.0,423156300000.0,393350.0,23245527000.0,2752.7187595362147
424,hu,lu,101,9592190.0,156187930000.0,666430.0,70870010000.0,1028.7409878563537
425,bg,lu,89,6446600.0,63302824000.0,666430.0,70870010000.0,1668.3092234763847
426,bg,mt,88,6446600.0,63302824000.0,552750.0,18240979000.0,1234.2180235219219
427,hr,lv,85,3859690.0,66182676000.0,1877440.0,31360657000.0,1432.3418138088016
428,cz,mt,85,10864040.0,219949660000.0,552750.0,18240979000.0,1587.7996334664392
429,cy,lv,81,1344980.0,29983720000.0,1877440.0,31360657000.0,2511.9745084871574
430,mt,no,80,552750.0,18240979000.0,5519590.0,435564050000.0,3745.494474254013
431,mt,se,80,552750.0,18240979000.0,10536630.0,573717500000.0,3041.296698349565
432,lt,lu,80,2871590.0,53657150000.0,666430.0,70870010000.0,1356.8608132292393
433,ie,is,80,5307600.0,486429700000.0,393350.0,23245527000.0,1456.2661511255394
434,ch,mt,77,8888090.0,795978200000.0,552750.0,18240979000.0,1357.655986342986
435,ee,lu,76,1370290.0,27574843000.0,666430.0,70870010000.0,1619.2826843094736
436,dk,mt,75,5946950.0,364524270000.0,552750.0,18240979000.0,2310.7515278605056
437,hr,lu,75,3859690.0,66182676000.0,666430.0,70870010000.0,957.4709990767999
438,mt,ro,72,552750.0,18240979000.0,19059480.0,236318490000.0,1454.943468629828
439,is,pl,72,393350.0,23245527000.0,36687350.0,638035030000.0,2579.2342500663244
440,ch,is,70,8888090.0,795978200000.0,393350.0,23245527000.0,2597.8496196606234
441,cy,sk,69,1344980.0,29983720000.0,5426740.0,104403760000.0,1896.48271476507
442,lu,lv,63,666430.0,70870010000.0,1877440.0,31360657000.0,1474.994891710294
443,ee,is,61,1370290.0,27574843000.0,393350.0,23245527000.0,2396.2117007466027
444,lu,sk,61,666430.0,70870010000.0,5426740.0,104403760000.0,991.3997161709462
445,lt,mt,60,2871590.0,53657150000.0,552750.0,18240979000.0,2316.9642173789416
446,ee,mt,56,1370290.0,27574843000.0,552750.0,18240979000.0,2707.658735771749
447,hu,mt,55,9592190.0,156187930000.0,552750.0,18240979000.0,1364.555494842981
448,mt,si,54,552750.0,18240979000.0,2120460.0,54514655000.0,1180.994740753701
449,cz,is,54,10864040.0,219949660000.0,393350.0,23245527000.0,2608.453615702292
450,hr,mt,53,3859690.0,66182676000.0,552750.0,18240979000.0,1073.2493152671595
451,is,ro,52,393350.0,23245527000.0,19059480.0,236318490000.0,3383.225596583145
452,is,si,52,393350.0,23245527000.0,2120460.0,54514655000.0,2927.5442447530695
453,mt,sk,52,552750.0,18240979000.0,5426740.0,104403760000.0,1528.906305660849
454,hu,is,51,9592190.0,156187930000.0,393350.0,23245527000.0,3014.530530078729
455,is,lt,50,393350.0,23245527000.0,2871590.0,53657150000.0,2541.765848404811
456,lv,mt,46,1877440.0,31360657000.0,552750.0,18240979000.0,2496.314028214777
457,is,lv,39,393350.0,23245527000.0,1877440.0,31360657000.0,2475.1334093806017
458,is,sk,34,393350.0,23245527000.0,5426740.0,104403760000.0,2883.5288443207064
459,bg,is,34,6446600.0,63302824000.0,393350.0,23245527000.0,3680.867996836227
460,lu,mt,33,666430.0,70870010000.0,552750.0,18240979000.0,1724.8954105682333
461,cy,is,32,1344980.0,29983720000.0,393350.0,23245527000.0,4776.84347303953
462,hr,is,31,3859690.0,66182676000.0,393350.0,23245527000.0,3099.2417482012065
463,is,mt,21,393350.0,23245527000.0,552750.0,18240979000.0,3953.181638415439
464,es,li,17,48347910.0,1381292200000.0,39850.0,,1285.0199570527222
465,is,lu,16,393350.0,23245527000.0,666430.0,70870010000.0,2231.5607686237504
466,li,se,6,39850.0,,10536630.0,573717500000.0,1800.7942623978413
467,de,li,6,83280000.0,3692367000000.0,39850.0,,447.5292531484551
468,it,li,5,58993470.0,2010974800000.0,39850.0,,538.0490055869844
469,li,pl,3,39850.0,,36687350.0,638035030000.0,908.7455993072518
470,be,li,3,11787420.0,527263730000.0,39850.0,,520.8872649408854
471,fi,li,2,5583910.0,254562200000.0,39850.0,,2186.1070304129607
472,li,pt,2,39850.0,,10578170.0,235813110000.0,1631.8644453301622
473,ie,li,2,5307600.0,486429700000.0,39850.0,,1402.4935778570953
474,fr,li,1,68287490.0,2671234800000.0,39850.0,,1095.3588128928268
475,gb,li,1,68350000.0,3234504400000.0,39850.0,,1141.4881671257883
476,li,lu,1,39850.0,,666430.0,70870010000.0,381.38031452999564
477,ch,li,1,8888090.0,795978200000.0,39850.0,,100.18289577331414
478,bg,li,1,6446600.0,63302824000.0,39850.0,,1341.959881993251
479,li,si,1,39850.0,,2120460.0,54514655000.0,445.13129463489526
480,is,li,1,393350.0,23245527000.0,39850.0,,2607.1276148632232
481,li,no,1,39850.0,,5519590.0,435564050000.0,2473.5742741954
482,hr,li,1,3859690.0,66182676000.0,39850.0,,608.6709253413513
483,cz,li,1,10864040.0,219949660000.0,39850.0,,531.1523179677848
