,source,target,weight,population_1,gdp_1,population_2,gdp_2,distance
361,at,lu,39,8010425.0,197289625479.906,435634.0,21230182989.3036,642.903704876976
362,is,pl,38,281469.0,9025660361.75842,38504432.0,172220451786.957,2579.2342500663244
363,ch,lt,38,7182052.0,279209007352.669,3599639.0,11524776866.6379,1448.3539925206005
364,lu,se,38,435634.0,21230182989.3036,8871042.0,262834187366.578,1589.973409807028
365,gr,mt,37,11038112.0,130457756628.436,399212.0,4323339212.2281,840.6912376912312
366,bg,lv,36,8097694.0,13245990274.4581,2392536.0,7958852838.93395,1563.3590028630022
367,cy,pt,35,948238.0,9985844486.33365,10300632.0,118605192877.388,3650.4462165565487
368,lv,no,34,2392536.0,7958852838.93395,4491204.0,171456390281.958,1452.1722744826038
369,ie,is,34,3768954.0,100207610429.909,281469.0,9025660361.75842,1456.2661511255394
370,ee,ro,33,1396881.0,5686579747.53524,21919882.0,37253738081.0669,1424.01797444955
371,fr,hr,32,58665456.0,1365639660792.16,4548438.0,22128719418.4376,1587.7683276687255
372,bg,cy,32,8097694.0,13245990274.4581,948238.0,9985844486.33365,1104.632364960665
373,cy,cz,32,948238.0,9985844486.33365,10234712.0,61823494487.0363,2192.426862651347
374,lv,ro,32,2392536.0,7958852838.93395,21919882.0,37253738081.0669,1218.2622336582006
375,ie,lv,31,3768954.0,100207610429.909,2392536.0,7958852838.93395,2118.9646841909002
376,ch,lv,30,7182052.0,279209007352.669,2392536.0,7958852838.93395,1595.5241067718312
377,cy,si,30,948238.0,9985844486.33365,1984339.0,20289627636.6767,1967.9416869143492
378,mt,nl,28,399212.0,4323339212.2281,15899138.0,417479337444.707,1993.4426001589504
379,lv,si,28,2392536.0,7958852838.93395,1984339.0,20289627636.6767,1369.8797249075799
380,lu,pt,28,435634.0,21230182989.3036,10300632.0,118605192877.388,1576.9509146178095
381,hu,lu,27,10202054.0,47218411470.2538,435634.0,21230182989.3036,1028.7409878563537
382,ch,cy,27,7182052.0,279209007352.669,948238.0,9985844486.33365,2465.095313998699
383,dk,lu,27,5340662.0,164157842126.821,435634.0,21230182989.3036,748.3454684123773
384,lu,no,26,435634.0,21230182989.3036,4491204.0,171456390281.958,2220.1714484387203
385,cy,hu,26,948238.0,9985844486.33365,10202054.0,47218411470.2538,1779.691176632613
386,gr,hr,25,11038112.0,130457756628.436,4548438.0,22128719418.4376,833.895895523304
387,ch,is,25,7182052.0,279209007352.669,281469.0,9025660361.75842,2597.8496196606234
388,cy,ie,25,948238.0,9985844486.33365,3768954.0,100207610429.909,3790.566951057514
389,cy,ro,24,948238.0,9985844486.33365,21919882.0,37253738081.0669,1395.069281834793
390,at,hr,24,8010425.0,197289625479.906,4548438.0,22128719418.4376,346.6010533874256
391,hr,nl,24,4548438.0,22128719418.4376,15899138.0,417479337444.707,1146.0819782011804
392,de,li,22,81551680.0,1947981991011.77,33054.0,2480000000.0,447.5292531484551
393,fi,lu,21,5176208.0,126019543413.334,435634.0,21230182989.3036,2029.2219902289112
394,be,mt,21,10264351.0,236792460312.471,399212.0,4323339212.2281,1858.092830829683
395,ch,lu,21,7182052.0,279209007352.669,435634.0,21230182989.3036,367.2418712534625
396,is,si,21,281469.0,9025660361.75842,1984339.0,20289627636.6767,2927.5442447530695
397,lu,pl,19,435634.0,21230182989.3036,38504432.0,172220451786.957,972.8548781785793
398,mt,pl,19,399212.0,4323339212.2281,38504432.0,172220451786.957,1891.1993002544368
399,cy,no,19,948238.0,9985844486.33365,4491204.0,171456390281.958,3962.954038330992
400,cz,mt,19,10234712.0,61823494487.0363,399212.0,4323339212.2281,1587.7996334664392
401,cy,mt,19,948238.0,9985844486.33365,399212.0,4323339212.2281,1700.6291288384775
402,fr,li,18,58665456.0,1365639660792.16,33054.0,2480000000.0,1095.3588128928268
403,mt,pt,18,399212.0,4323339212.2281,10300632.0,118605192877.388,2026.1746998453364
404,hu,is,18,10202054.0,47218411470.2538,281469.0,9025660361.75842,3014.530530078729
405,cy,lt,17,948238.0,9985844486.33365,3599639.0,11524776866.6379,2371.788802038627
406,cy,ee,17,948238.0,9985844486.33365,1396881.0,5686579747.53524,2691.98738991941
407,cy,sk,16,948238.0,9985844486.33365,5376700.0,29242558796.5507,1896.48271476507
408,dk,mt,16,5340662.0,164157842126.821,399212.0,4323339212.2281,2310.7515278605056
409,cz,is,16,10234712.0,61823494487.0363,281469.0,9025660361.75842,2608.453615702292
410,at,mt,16,8010425.0,197289625479.906,399212.0,4323339212.2281,1345.6298977294064
411,hu,mt,16,10202054.0,47218411470.2538,399212.0,4323339212.2281,1364.555494842981
412,be,hr,15,10264351.0,236792460312.471,4548438.0,22128719418.4376,1092.3235370028603
413,dk,hr,15,5340662.0,164157842126.821,4548438.0,22128719418.4376,1315.7613357085863
414,is,ro,15,281469.0,9025660361.75842,21919882.0,37253738081.0669,3383.225596583145
415,ie,lu,15,3768954.0,100207610429.909,435634.0,21230182989.3036,1040.5710037354838
416,is,sk,14,281469.0,9025660361.75842,5376700.0,29242558796.5507,2883.5288443207064
417,ee,is,14,1396881.0,5686579747.53524,281469.0,9025660361.75842,2396.2117007466027
418,mt,ro,14,399212.0,4323339212.2281,21919882.0,37253738081.0669,1454.943468629828
419,is,lv,13,281469.0,9025660361.75842,2392536.0,7958852838.93395,2475.1334093806017
420,mt,si,13,399212.0,4323339212.2281,1984339.0,20289627636.6767,1180.994740753701
421,is,lt,13,281469.0,9025660361.75842,3599639.0,11524776866.6379,2541.765848404811
422,hr,se,13,4548438.0,22128719418.4376,8871042.0,262834187366.578,1980.6250930517222
423,ch,mt,13,7182052.0,279209007352.669,399212.0,4323339212.2281,1357.655986342986
424,mt,se,12,399212.0,4323339212.2281,8871042.0,262834187366.578,3041.296698349565
425,hr,pl,12,4548438.0,22128719418.4376,38504432.0,172220451786.957,818.3800577238574
426,cy,is,12,948238.0,9985844486.33365,281469.0,9025660361.75842,4776.84347303953
427,lu,ro,12,435634.0,21230182989.3036,21919882.0,37253738081.0669,1481.6929661606853
428,ch,li,12,7182052.0,279209007352.669,33054.0,2480000000.0,100.18289577331414
429,ee,mt,12,1396881.0,5686579747.53524,399212.0,4323339212.2281,2707.658735771749
430,bg,hr,11,8097694.0,13245990274.4581,4548438.0,22128719418.4376,737.159427614448
431,cz,hr,11,10234712.0,61823494487.0363,4548438.0,22128719418.4376,537.1860552289535
432,lt,mt,11,3599639.0,11524776866.6379,399212.0,4323339212.2281,2316.9642173789416
433,hr,si,11,4548438.0,22128719418.4376,1984339.0,20289627636.6767,177.04640864255953
434,ie,mt,11,3768954.0,100207610429.909,399212.0,4323339212.2281,2630.870940248809
435,cy,lv,11,948238.0,9985844486.33365,2392536.0,7958852838.93395,2511.9745084871574
436,fi,hr,10,5176208.0,126019543413.334,4548438.0,22128719418.4376,2250.4508593087035
437,bg,mt,10,8097694.0,13245990274.4581,399212.0,4323339212.2281,1234.2180235219219
438,hr,no,10,4548438.0,22128719418.4376,4491204.0,171456390281.958,2688.8972804301434
439,mt,sk,10,399212.0,4323339212.2281,5376700.0,29242558796.5507,1528.906305660849
440,it,li,9,56966400.0,1146676894209.73,33054.0,2480000000.0,538.0490055869844
441,lu,si,9,435634.0,21230182989.3036,1984339.0,20289627636.6767,782.261545615217
442,bg,is,9,8097694.0,13245990274.4581,281469.0,9025660361.75842,3680.867996836227
443,gb,li,8,58850044.0,1666048767079.76,33054.0,2480000000.0,1141.4881671257883
444,hr,sk,8,4548438.0,22128719418.4376,5376700.0,29242558796.5507,469.41587805541104
445,bg,lu,8,8097694.0,13245990274.4581,435634.0,21230182989.3036,1668.3092234763847
446,hr,pt,8,4548438.0,22128719418.4376,10300632.0,118605192877.388,2106.391734363548
447,cz,lu,8,10234712.0,61823494487.0363,435634.0,21230182989.3036,674.4962315217941
448,lv,mt,8,2392536.0,7958852838.93395,399212.0,4323339212.2281,2496.314028214777
449,lu,sk,7,435634.0,21230182989.3036,5376700.0,29242558796.5507,991.3997161709462
450,ch,hr,7,7182052.0,279209007352.669,4548438.0,22128719418.4376,684.1943393391585
451,lt,lu,7,3599639.0,11524776866.6379,435634.0,21230182989.3036,1356.8608132292393
452,at,li,6,8010425.0,197289625479.906,33054.0,2480000000.0,362.58389371307504
453,fi,mt,6,5176208.0,126019543413.334,399212.0,4323339212.2281,3323.5286506713787
454,mt,no,6,399212.0,4323339212.2281,4491204.0,171456390281.958,3745.494474254013
455,hr,hu,5,4548438.0,22128719418.4376,10202054.0,47218411470.2538,324.7507552528378
456,ee,lu,5,1396881.0,5686579747.53524,435634.0,21230182989.3036,1619.2826843094736
457,hr,ie,5,4548438.0,22128719418.4376,3768954.0,100207610429.909,1997.4946481572242
458,lu,lv,5,435634.0,21230182989.3036,2392536.0,7958852838.93395,1474.994891710294
459,hr,lt,5,4548438.0,22128719418.4376,3599639.0,11524776866.6379,1254.453324690239
460,cy,lu,5,948238.0,9985844486.33365,435634.0,21230182989.3036,2749.998110031761
461,lu,mt,4,435634.0,21230182989.3036,399212.0,4323339212.2281,1724.8954105682333
462,es,li,4,40741652.0,598363313494.903,33054.0,2480000000.0,1285.0199570527222
463,hr,lv,4,4548438.0,22128719418.4376,2392536.0,7958852838.93395,1432.3418138088016
464,cy,hr,3,948238.0,9985844486.33365,4548438.0,22128719418.4376,1794.253515660409
465,is,lu,3,281469.0,9025660361.75842,435634.0,21230182989.3036,2231.5607686237504
466,is,mt,3,281469.0,9025660361.75842,399212.0,4323339212.2281,3953.181638415439
467,gr,li,3,11038112.0,130457756628.436,33054.0,2480000000.0,1410.0169387706455
468,li,se,3,33054.0,2480000000.0,8871042.0,262834187366.578,1800.7942623978413
469,dk,li,2,5340662.0,164157842126.821,33054.0,2480000000.0,991.3876867290015
470,be,li,2,10264351.0,236792460312.471,33054.0,2480000000.0,520.8872649408854
471,li,nl,2,33054.0,2480000000.0,15899138.0,417479337444.707,633.8400570326108
472,hr,ro,2,4548438.0,22128719418.4376,21919882.0,37253738081.0669,661.7797440648626
473,hr,is,2,4548438.0,22128719418.4376,281469.0,9025660361.75842,3099.2417482012065
474,ee,hr,2,1396881.0,5686579747.53524,4548438.0,22128719418.4376,1641.4896520847426
475,hr,mt,2,4548438.0,22128719418.4376,399212.0,4323339212.2281,1073.2493152671595
476,ie,li,1,3768954.0,100207610429.909,33054.0,2480000000.0,1402.4935778570953
477,li,no,1,33054.0,2480000000.0,4491204.0,171456390281.958,2473.5742741954
478,li,ro,1,33054.0,2480000000.0,21919882.0,37253738081.0669,1205.7500223087898
479,li,pt,1,33054.0,2480000000.0,10300632.0,118605192877.388,1631.8644453301622
480,li,sk,1,33054.0,2480000000.0,5376700.0,29242558796.5507,780.122938412275
481,fi,li,1,5176208.0,126019543413.334,33054.0,2480000000.0,2186.1070304129607
482,li,si,1,33054.0,2480000000.0,1984339.0,20289627636.6767,445.13129463489526
