,source,target,weight,population_1,gdp_1,population_2,gdp_2,distance
308,lu,pt,387,596290.0,65712180342.9842,10307528.0,221357874718.932,1576.9509146178095
309,es,is,382,46584168.0,1313245330197.66,343641.0,24728285177.4603,2917.5423555175653
310,ee,no,381,1317550.0,26924385103.0662,5277396.0,401745275035.261,1273.464307956373
311,pt,sk,379,10307528.0,221357874718.932,5439418.0,95649966260.981,2406.988700491564
312,bg,ie,375,7182430.0,59343060705.828,4771860.0,336377500160.549,2705.0215442384924
313,at,lu,368,8797497.0,417261151844.981,596290.0,65712180342.9842,642.903704876976
314,lt,pl,367,2904452.0,47758736931.7805,38532816.0,524641206562.004,461.15818203791724
315,hr,ro,365,4192468.0,55937483557.9256,19698852.0,210147181055.277,661.7797440648626
316,cy,ie,361,1208527.0,22946583375.5508,4771860.0,336377500160.549,3790.566951057514
317,bg,ch,358,7182430.0,59343060705.828,8451688.0,695200833086.499,1420.9098829785153
318,fi,sk,355,5508146.0,255647979916.473,5439418.0,95649966260.981,1801.9906001318614
319,lv,se,353,1954861.0,30483806017.8321,10058191.0,541018749769.097,811.7604871656089
320,fi,hr,350,5508146.0,255647979916.473,4192468.0,55937483557.9256,2250.4508593087035
321,cz,lt,349,10531315.0,218628940951.675,2904452.0,47758736931.7805,842.7353580234371
322,is,no,343,343641.0,24728285177.4603,5277396.0,401745275035.261,1530.8909705734593
323,bg,dk,342,7182430.0,59343060705.828,5737286.0,332121063806.391,1842.4962815002546
324,ee,ie,338,1317550.0,26924385103.0662,4771860.0,336377500160.549,2175.3005251584027
325,hr,ie,337,4192468.0,55937483557.9256,4771860.0,336377500160.549,1997.4946481572242
326,fi,lt,337,5508146.0,255647979916.473,2904452.0,47758736931.7805,1035.2467936966873
327,cz,lv,336,10531315.0,218628940951.675,1954861.0,30483806017.8321,1004.9149141276318
328,ee,si,336,1317550.0,26924385103.0662,2098396.0,48589100043.0958,1573.3525965488782
329,lt,se,335,2904452.0,47758736931.7805,10058191.0,541018749769.097,935.595329168784
330,de,mt,332,82624368.0,3690849152517.69,479507.0,13489296992.0001,1767.1604036750848
331,ch,ee,332,8451688.0,695200833086.499,1317550.0,26924385103.0662,1769.8156292835793
332,ch,hr,331,8451688.0,695200833086.499,4192468.0,55937483557.9256,684.1943393391585
333,bg,hu,326,7182430.0,59343060705.828,9788940.0,143112196040.326,675.068287413582
334,cy,fi,325,1208527.0,22946583375.5508,5508146.0,255647979916.473,3324.1035093428286
335,es,mt,324,46584168.0,1313245330197.66,479507.0,13489296992.0001,1665.2742652169447
336,lt,pt,324,2904452.0,47758736931.7805,10307528.0,221357874718.932,2929.0435368946983
337,ch,lu,322,8451688.0,695200833086.499,596290.0,65712180342.9842,367.2418712534625
338,cy,pl,320,1208527.0,22946583375.5508,38532816.0,524641206562.004,2205.344411304751
339,cy,ro,320,1208527.0,22946583375.5508,19698852.0,210147181055.277,1395.069281834793
340,hr,no,319,4192468.0,55937483557.9256,5277396.0,401745275035.261,2688.8972804301434
341,bg,no,319,7182430.0,59343060705.828,5277396.0,401745275035.261,2993.2763550942313
342,cy,se,319,1208527.0,22946583375.5508,10058191.0,541018749769.097,3306.814848560097
343,bg,si,318,7182430.0,59343060705.828,2098396.0,48589100043.0958,897.5528576534646
344,cy,no,312,1208527.0,22946583375.5508,5277396.0,401745275035.261,3962.954038330992
345,dk,lv,303,5737286.0,332121063806.391,1954861.0,30483806017.8321,924.5206433577398
346,is,nl,293,343641.0,24728285177.4603,17207204.0,833869641687.068,1977.529089627372
347,bg,cz,291,7182430.0,59343060705.828,10531315.0,218628940951.675,1087.7978363634147
348,no,sk,291,5277396.0,401745275035.261,5439418.0,95649966260.981,2286.361367448242
349,cz,hr,287,10531315.0,218628940951.675,4192468.0,55937483557.9256,537.1860552289535
350,ch,lt,286,8451688.0,695200833086.499,2904452.0,47758736931.7805,1448.3539925206005
351,dk,sk,286,5737286.0,332121063806.391,5439418.0,95649966260.981,1045.0902925319767
352,ch,sk,284,8451688.0,695200833086.499,5439418.0,95649966260.981,879.6369562405765
353,hu,sk,284,9788940.0,143112196040.326,5439418.0,95649966260.981,170.1290717770217
354,ee,ro,282,1317550.0,26924385103.0662,19698852.0,210147181055.277,1424.01797444955
355,lt,no,280,2904452.0,47758736931.7805,5277396.0,401745275035.261,1603.2381834149123
356,lu,se,280,596290.0,65712180342.9842,10058191.0,541018749769.097,1589.973409807028
357,hr,hu,278,4192468.0,55937483557.9256,9788940.0,143112196040.326,324.7507552528378
358,bg,cy,277,7182430.0,59343060705.828,1208527.0,22946583375.5508,1104.632364960665
359,cz,ee,276,10531315.0,218628940951.675,1317550.0,26924385103.0662,1198.1989168543041
360,cy,si,275,1208527.0,22946583375.5508,2098396.0,48589100043.0958,1967.9416869143492
361,ee,hu,271,1317550.0,26924385103.0662,9788940.0,143112196040.326,1344.220890086707
362,fi,lu,268,5508146.0,255647979916.473,596290.0,65712180342.9842,2029.2219902289112
363,lv,si,267,1954861.0,30483806017.8321,2098396.0,48589100043.0958,1369.8797249075799
364,ch,cy,264,8451688.0,695200833086.499,1208527.0,22946583375.5508,2465.095313998699
365,dk,lt,263,5737286.0,332121063806.391,2904452.0,47758736931.7805,883.8269327680122
366,bg,hr,260,7182430.0,59343060705.828,4192468.0,55937483557.9256,737.159427614448
367,lv,no,260,1954861.0,30483806017.8321,5277396.0,401745275035.261,1452.1722744826038
368,ch,lv,258,8451688.0,695200833086.499,1954861.0,30483806017.8321,1595.5241067718312
369,gb,mt,256,66064808.0,2683488510504.04,479507.0,13489296992.0001,2444.5342340893353
370,ie,sk,254,4771860.0,336377500160.549,5439418.0,95649966260.981,1982.5222436994907
371,bg,ee,249,7182430.0,59343060705.828,1317550.0,26924385103.0662,1768.2256574517176
372,fr,mt,248,64144092.0,2595151045197.67,479507.0,13489296992.0001,1676.4461887605967
373,ro,sk,242,19698852.0,210147181055.277,5439418.0,95649966260.981,520.1924866159319
374,be,is,241,11384491.0,502764720556.358,343641.0,24728285177.4603,2096.032290940102
375,gr,mt,239,10692230.0,199844406013.533,479507.0,13489296992.0001,840.6912376912312
376,is,se,238,343641.0,24728285177.4603,10058191.0,541018749769.097,1728.3375609667983
377,ie,lt,238,4771860.0,336377500160.549,2904452.0,47758736931.7805,2074.252342681179
378,fi,is,234,5508146.0,255647979916.473,343641.0,24728285177.4603,2094.0168056563857
379,dk,lu,234,5737286.0,332121063806.391,596290.0,65712180342.9842,748.3454684123773
380,lv,ro,231,1954861.0,30483806017.8321,19698852.0,210147181055.277,1218.2622336582006
381,hu,lv,226,9788940.0,143112196040.326,1954861.0,30483806017.8321,1132.276489105552
382,cy,cz,225,1208527.0,22946583375.5508,10531315.0,218628940951.675,2192.426862651347
383,ie,lv,225,4771860.0,336377500160.549,1954861.0,30483806017.8321,2118.9646841909002
384,lu,no,223,596290.0,65712180342.9842,5277396.0,401745275035.261,2220.1714484387203
385,lu,pl,222,596290.0,65712180342.9842,38532816.0,524641206562.004,972.8548781785793
386,cy,dk,220,1208527.0,22946583375.5508,5737286.0,332121063806.391,2937.884001236754
387,hu,lt,219,9788940.0,143112196040.326,2904452.0,47758736931.7805,952.7447267592679
388,ee,lv,218,1317550.0,26924385103.0662,1954861.0,30483806017.8321,212.89215012832722
389,si,sk,216,2098396.0,48589100043.0958,5439418.0,95649966260.981,449.8644865611742
390,lt,ro,211,2904452.0,47758736931.7805,19698852.0,210147181055.277,1051.345036033669
391,lt,si,209,2904452.0,47758736931.7805,2098396.0,48589100043.0958,1196.651959988677
392,dk,is,208,5737286.0,332121063806.391,343641.0,24728285177.4603,1839.2105303278522
393,lu,si,204,596290.0,65712180342.9842,2098396.0,48589100043.0958,782.261545615217
394,be,mt,201,11384491.0,502764720556.358,479507.0,13489296992.0001,1858.092830829683
395,mt,nl,196,479507.0,13489296992.0001,17207204.0,833869641687.068,1993.4426001589504
396,lt,sk,192,2904452.0,47758736931.7805,5439418.0,95649966260.981,788.6365535474438
397,hr,sk,191,4192468.0,55937483557.9256,5439418.0,95649966260.981,469.41587805541104
398,lv,sk,183,1954861.0,30483806017.8321,5439418.0,95649966260.981,967.6776159348476
399,ee,hr,180,1317550.0,26924385103.0662,4192468.0,55937483557.9256,1641.4896520847426
400,bg,lv,177,7182430.0,59343060705.828,1954861.0,30483806017.8321,1563.3590028630022
401,lt,lv,175,2904452.0,47758736931.7805,1954861.0,30483806017.8321,179.64733914772322
402,cy,hr,174,1208527.0,22946583375.5508,4192468.0,55937483557.9256,1794.253515660409
403,ee,lt,173,1317550.0,26924385103.0662,2904452.0,47758736931.7805,392.30181541813704
404,bg,sk,172,7182430.0,59343060705.828,5439418.0,95649966260.981,797.4440454803175
405,cy,hu,172,1208527.0,22946583375.5508,9788940.0,143112196040.326,1779.691176632613
406,cz,lu,172,10531315.0,218628940951.675,596290.0,65712180342.9842,674.4962315217941
407,ie,lu,171,4771860.0,336377500160.549,596290.0,65712180342.9842,1040.5710037354838
408,gr,is,169,10692230.0,199844406013.533,343641.0,24728285177.4603,3926.285988817425
409,is,pt,164,343641.0,24728285177.4603,10307528.0,221357874718.932,2913.836411001334
410,cy,lu,163,1208527.0,22946583375.5508,596290.0,65712180342.9842,2749.998110031761
411,hr,lt,158,4192468.0,55937483557.9256,2904452.0,47758736931.7805,1254.453324690239
412,hr,lv,157,4192468.0,55937483557.9256,1954861.0,30483806017.8321,1432.3418138088016
413,cy,ee,153,1208527.0,22946583375.5508,1317550.0,26924385103.0662,2691.98738991941
414,ee,sk,151,1317550.0,26924385103.0662,5439418.0,95649966260.981,1178.7576259412608
415,lu,ro,148,596290.0,65712180342.9842,19698852.0,210147181055.277,1481.6929661606853
416,hu,lu,143,9788940.0,143112196040.326,596290.0,65712180342.9842,1028.7409878563537
417,ie,mt,142,4771860.0,336377500160.549,479507.0,13489296992.0001,2630.870940248809
418,bg,lu,141,7182430.0,59343060705.828,596290.0,65712180342.9842,1668.3092234763847
419,is,pl,136,343641.0,24728285177.4603,38532816.0,524641206562.004,2579.2342500663244
420,mt,pt,135,479507.0,13489296992.0001,10307528.0,221357874718.932,2026.1746998453364
421,ee,lu,134,1317550.0,26924385103.0662,596290.0,65712180342.9842,1619.2826843094736
422,bg,lt,133,7182430.0,59343060705.828,2904452.0,47758736931.7805,1396.8354114074448
423,at,is,132,8797497.0,417261151844.981,343641.0,24728285177.4603,2752.7187595362147
424,at,mt,131,8797497.0,417261151844.981,479507.0,13489296992.0001,1345.6298977294064
425,hr,lu,129,4192468.0,55937483557.9256,596290.0,65712180342.9842,957.4709990767999
426,ch,is,120,8451688.0,695200833086.499,343641.0,24728285177.4603,2597.8496196606234
427,mt,se,116,479507.0,13489296992.0001,10058191.0,541018749769.097,3041.296698349565
428,cy,lt,113,1208527.0,22946583375.5508,2904452.0,47758736931.7805,2371.788802038627
429,lt,lu,111,2904452.0,47758736931.7805,596290.0,65712180342.9842,1356.8608132292393
430,lu,sk,110,596290.0,65712180342.9842,5439418.0,95649966260.981,991.3997161709462
431,mt,no,105,479507.0,13489296992.0001,5277396.0,401745275035.261,3745.494474254013
432,ie,is,103,4771860.0,336377500160.549,343641.0,24728285177.4603,1456.2661511255394
433,lu,lv,100,596290.0,65712180342.9842,1954861.0,30483806017.8321,1474.994891710294
434,cy,lv,100,1208527.0,22946583375.5508,1954861.0,30483806017.8321,2511.9745084871574
435,dk,mt,93,5737286.0,332121063806.391,479507.0,13489296992.0001,2310.7515278605056
436,mt,pl,92,479507.0,13489296992.0001,38532816.0,524641206562.004,1891.1993002544368
437,fi,mt,92,5508146.0,255647979916.473,479507.0,13489296992.0001,3323.5286506713787
438,mt,ro,90,479507.0,13489296992.0001,19698852.0,210147181055.277,1454.943468629828
439,cy,sk,89,1208527.0,22946583375.5508,5439418.0,95649966260.981,1896.48271476507
440,cy,mt,83,1208527.0,22946583375.5508,479507.0,13489296992.0001,1700.6291288384775
441,cz,is,82,10531315.0,218628940951.675,343641.0,24728285177.4603,2608.453615702292
442,is,ro,81,343641.0,24728285177.4603,19698852.0,210147181055.277,3383.225596583145
443,is,si,71,343641.0,24728285177.4603,2098396.0,48589100043.0958,2927.5442447530695
444,cz,mt,69,10531315.0,218628940951.675,479507.0,13489296992.0001,1587.7996334664392
445,hu,mt,66,9788940.0,143112196040.326,479507.0,13489296992.0001,1364.555494842981
446,ch,mt,66,8451688.0,695200833086.499,479507.0,13489296992.0001,1357.655986342986
447,bg,mt,66,7182430.0,59343060705.828,479507.0,13489296992.0001,1234.2180235219219
448,mt,si,66,479507.0,13489296992.0001,2098396.0,48589100043.0958,1180.994740753701
449,hr,is,65,4192468.0,55937483557.9256,343641.0,24728285177.4603,3099.2417482012065
450,hr,mt,63,4192468.0,55937483557.9256,479507.0,13489296992.0001,1073.2493152671595
451,ee,mt,62,1317550.0,26924385103.0662,479507.0,13489296992.0001,2707.658735771749
452,ee,is,61,1317550.0,26924385103.0662,343641.0,24728285177.4603,2396.2117007466027
453,lv,mt,54,1954861.0,30483806017.8321,479507.0,13489296992.0001,2496.314028214777
454,lu,mt,54,596290.0,65712180342.9842,479507.0,13489296992.0001,1724.8954105682333
455,lt,mt,50,2904452.0,47758736931.7805,479507.0,13489296992.0001,2316.9642173789416
456,hu,is,49,9788940.0,143112196040.326,343641.0,24728285177.4603,3014.530530078729
457,mt,sk,47,479507.0,13489296992.0001,5439418.0,95649966260.981,1528.906305660849
458,is,lv,39,343641.0,24728285177.4603,1954861.0,30483806017.8321,2475.1334093806017
459,cy,is,39,1208527.0,22946583375.5508,343641.0,24728285177.4603,4776.84347303953
460,bg,is,34,7182430.0,59343060705.828,343641.0,24728285177.4603,3680.867996836227
461,is,lu,30,343641.0,24728285177.4603,596290.0,65712180342.9842,2231.5607686237504
462,is,sk,29,343641.0,24728285177.4603,5439418.0,95649966260.981,2883.5288443207064
463,is,lt,28,343641.0,24728285177.4603,2904452.0,47758736931.7805,2541.765848404811
464,is,mt,16,343641.0,24728285177.4603,479507.0,13489296992.0001,3953.181638415439
465,de,li,9,82624368.0,3690849152517.69,37916.0,6470000000.0,447.5292531484551
466,li,nl,8,37916.0,6470000000.0,17207204.0,833869641687.068,633.8400570326108
467,it,li,6,60004024.0,1961796197354.37,37916.0,6470000000.0,538.0490055869844
468,es,li,6,46584168.0,1313245330197.66,37916.0,6470000000.0,1285.0199570527222
469,gb,li,5,66064808.0,2683488510504.04,37916.0,6470000000.0,1141.4881671257883
470,fr,li,4,64144092.0,2595151045197.67,37916.0,6470000000.0,1095.3588128928268
471,be,li,4,11384491.0,502764720556.358,37916.0,6470000000.0,520.8872649408854
472,li,pt,3,37916.0,6470000000.0,10307528.0,221357874718.932,1631.8644453301622
473,li,lt,2,37916.0,6470000000.0,2904452.0,47758736931.7805,1355.9164828946768
474,fi,li,2,5508146.0,255647979916.473,37916.0,6470000000.0,2186.1070304129607
475,at,li,2,8797497.0,417261151844.981,37916.0,6470000000.0,362.58389371307504
476,gr,li,1,10692230.0,199844406013.533,37916.0,6470000000.0,1410.0169387706455
477,li,sk,1,37916.0,6470000000.0,5439418.0,95649966260.981,780.122938412275
478,ch,li,1,8451688.0,695200833086.499,37916.0,6470000000.0,100.18289577331414
479,hr,li,1,4192468.0,55937483557.9256,37916.0,6470000000.0,608.6709253413513
480,li,lv,1,37916.0,6470000000.0,1954861.0,30483806017.8321,1505.9736648173946
481,cz,li,1,10531315.0,218628940951.675,37916.0,6470000000.0,531.1523179677848
482,li,si,1,37916.0,6470000000.0,2098396.0,48589100043.0958,445.13129463489526
483,ee,li,1,1317550.0,26924385103.0662,37916.0,6470000000.0,1683.828922531376
484,li,pl,1,37916.0,6470000000.0,38532816.0,524641206562.004,908.7455993072518
485,li,se,1,37916.0,6470000000.0,10058191.0,541018749769.097,1800.7942623978413
